Customer_ID;Age;Gender;Item_Purchased;Category;Size;Color;Season;Purchase_Amount__USD_;Payment_Method;Shipping_Type;Location;Frequency_of_Purchases;Review_Rating
3311;45;Female;Jacket;Outerwear;M;Pink;Winter; $26.00 ;Cash;Store Pickup;Iowa;Annually;4.6
3312;29;Female;Hat;Accessories;L;Blue;Summer; $73.00 ;Credit Card;Store Pickup;Florida;Weekly;4.8
3313;55;Female;Sneakers;Footwear;L;Black;Summer; $65.00 ;PayPal;Store Pickup;Louisiana;Weekly;2.7
3314;55;Female;Hat;Accessories;XL;Black;Fall; $98.00 ;Debit Card;Express;Kansas;Bi-Weekly;2.8
3315;55;Female;Socks;Clothing;M;Violet;Spring; $64.00 ;Credit Card;Next Day Air;Kansas;Monthly;4.8
3316;48;Female;Scarf;Accessories;S;Gold;Summer; $79.00 ;Credit Card;Express;Kentucky;Monthly;4.0
3317;42;Female;Socks;Clothing;M;Olive;Summer; $67.00 ;Bank Transfer;2-Day Shipping;New Mexico;Bi-Weekly;4.2
3318;21;Female;Hat;Accessories;XL;Pink;Summer; $45.00 ;Debit Card;Express;North Carolina;Fortnightly;3.0
3319;45;Female;Jacket;Outerwear;M;Olive;Summer; $52.00 ;Cash;Standard;North Dakota;Monthly;4.9
3320;23;Female;Shorts;Clothing;M;Indigo;Summer; $53.00 ;PayPal;Store Pickup;North Dakota;Monthly;3.0
3321;66;Female;Blouse;Clothing;XL;Silver;Fall; $56.00 ;Cash;2-Day Shipping;Illinois;Bi-Weekly;3.4
3322;32;Female;Coat;Outerwear;S;Charcoal;Winter; $79.00 ;Debit Card;Free Shipping;Maine;Monthly;3.9
3323;52;Female;Sweater;Clothing;XL;Orange;Winter; $31.00 ;PayPal;Free Shipping;Indiana;Fortnightly;4.4
3324;54;Female;Handbag;Accessories;M;Yellow;Winter; $48.00 ;Venmo;Standard;North Dakota;Fortnightly;4.9
3325;37;Female;T-shirt;Clothing;S;Red;Fall; $83.00 ;Venmo;Standard;Missouri;Annually;3.8
3326;29;Female;Sandals;Footwear;M;Maroon;Fall; $73.00 ;Debit Card;Next Day Air;Alaska;Every 3 Months;3.5
3327;47;Female;Gloves;Accessories;M;Magenta;Summer; $26.00 ;PayPal;Next Day Air;North Dakota;Every 3 Months;4.9
3328;47;Female;Shorts;Clothing;M;Black;Spring; $44.00 ;Credit Card;Free Shipping;Connecticut;Monthly;3.3
3329;42;Female;Sandals;Footwear;M;Violet;Spring; $82.00 ;Venmo;Next Day Air;Wisconsin;Weekly;4.4
3330;34;Female;Backpack;Accessories;M;Gray;Winter; $86.00 ;PayPal;Next Day Air;New Jersey;Annually;3.1
3331;38;Female;Sneakers;Footwear;M;Black;Spring; $97.00 ;Debit Card;Standard;Missouri;Weekly;3.7
3332;55;Female;Sunglasses;Accessories;M;Pink;Summer; $31.00 ;Credit Card;Store Pickup;California;Weekly;2.6
3333;27;Female;T-shirt;Clothing;M;Silver;Summer; $87.00 ;Cash;Express;Washington;Bi-Weekly;4.3
3334;55;Female;Jeans;Clothing;M;Violet;Spring; $31.00 ;Bank Transfer;Standard;Minnesota;Annually;4.3
3335;66;Female;Shirt;Clothing;M;Beige;Summer; $62.00 ;Debit Card;Free Shipping;California;Every 3 Months;4.3
3336;44;Female;Hat;Accessories;XL;Cyan;Winter; $51.00 ;Debit Card;Express;Texas;Monthly;4.7
3337;39;Female;Blouse;Clothing;M;Brown;Fall; $50.00 ;Bank Transfer;Free Shipping;Montana;Annually;2.9
3338;23;Female;Jacket;Outerwear;L;Blue;Winter; $32.00 ;Cash;Next Day Air;Arizona;Bi-Weekly;2.8
3339;29;Female;Skirt;Clothing;L;White;Winter; $53.00 ;Cash;Express;Minnesota;Annually;2.5
3340;20;Female;Gloves;Accessories;M;Cyan;Fall; $73.00 ;Venmo;Next Day Air;Nebraska;Annually;4.7
3341;42;Female;T-shirt;Clothing;XL;Maroon;Fall; $57.00 ;Bank Transfer;2-Day Shipping;Virginia;Every 3 Months;3.2
3342;55;Female;Jacket;Outerwear;XL;Olive;Summer; $34.00 ;Credit Card;Free Shipping;Connecticut;Monthly;3.4
3343;66;Female;Jacket;Outerwear;M;Violet;Spring; $37.00 ;Credit Card;2-Day Shipping;New Jersey;Monthly;3.8
3344;24;Female;Shorts;Clothing;XL;Green;Winter; $80.00 ;Cash;Next Day Air;Kentucky;Bi-Weekly;4.8
3345;62;Female;Hat;Accessories;XL;Magenta;Fall; $74.00 ;Debit Card;Store Pickup;Washington;Every 3 Months;3.0
3346;28;Female;Handbag;Accessories;M;Turquoise;Summer; $38.00 ;Credit Card;2-Day Shipping;Florida;Monthly;2.8
3347;30;Female;Jeans;Clothing;M;Black;Summer; $66.00 ;Cash;Store Pickup;Oklahoma;Monthly;3.3
3348;22;Female;Shoes;Footwear;XL;Cyan;Summer; $23.00 ;Debit Card;Standard;Iowa;Fortnightly;4.9
3349;28;Female;T-shirt;Clothing;L;Gray;Winter; $91.00 ;Credit Card;Free Shipping;New Hampshire;Every 3 Months;3.5
3350;35;Female;Jewelry;Accessories;M;Red;Fall; $64.00 ;Cash;2-Day Shipping;Georgia;Every 3 Months;4.3
3351;45;Female;Handbag;Accessories;S;Olive;Fall; $27.00 ;Bank Transfer;Express;Mississippi;Bi-Weekly;4.6
3352;43;Female;Shirt;Clothing;L;Cyan;Spring; $71.00 ;Debit Card;Store Pickup;New Hampshire;Monthly;3.0
3353;55;Female;Belt;Accessories;M;Teal;Summer; $67.00 ;Cash;2-Day Shipping;Washington;Bi-Weekly;4.2
3354;31;Female;Dress;Clothing;L;Teal;Fall; $53.00 ;PayPal;Standard;Ohio;Quarterly;3.0
3355;42;Female;Skirt;Clothing;M;Orange;Fall; $52.00 ;Debit Card;Store Pickup;Maryland;Every 3 Months;3.5
3356;40;Female;Blouse;Clothing;M;Peach;Spring; $93.00 ;Bank Transfer;Express;Delaware;Monthly;4.7
3357;39;Female;Jeans;Clothing;M;Silver;Summer; $98.00 ;PayPal;Next Day Air;Tennessee;Weekly;3.6
3358;41;Female;Hoodie;Clothing;M;Pink;Winter; $87.00 ;Cash;Express;Arkansas;Every 3 Months;2.6
3359;56;Female;T-shirt;Clothing;M;Magenta;Fall; $82.00 ;Credit Card;Store Pickup;Tennessee;Weekly;4.8
3360;43;Female;Sunglasses;Accessories;L;Red;Fall; $35.00 ;Debit Card;Free Shipping;New Hampshire;Quarterly;2.7
3361;22;Female;Jacket;Outerwear;M;Maroon;Spring; $31.00 ;Cash;Free Shipping;Minnesota;Every 3 Months;2.7
3362;47;Female;Shoes;Footwear;M;Silver;Spring; $84.00 ;PayPal;2-Day Shipping;Florida;Quarterly;3.4
3363;50;Female;Handbag;Accessories;M;Gray;Summer; $92.00 ;Bank Transfer;Express;Tennessee;Quarterly;3.9
3364;58;Female;Sweater;Clothing;M;Turquoise;Winter; $38.00 ;Cash;Store Pickup;California;Fortnightly;4.7
3365;50;Female;Scarf;Accessories;M;Peach;Fall; $89.00 ;Debit Card;Free Shipping;Oregon;Weekly;3.1
3366;43;Female;Skirt;Clothing;L;Teal;Fall; $58.00 ;Debit Card;Express;Tennessee;Bi-Weekly;4.3
3367;38;Female;Gloves;Accessories;M;Red;Spring; $99.00 ;Venmo;Next Day Air;North Carolina;Bi-Weekly;3.8
3368;44;Female;T-shirt;Clothing;M;Blue;Summer; $50.00 ;Credit Card;Next Day Air;Tennessee;Weekly;4.7
3369;30;Female;Sandals;Footwear;M;Blue;Spring; $59.00 ;Cash;Free Shipping;Nebraska;Every 3 Months;3.0
3370;47;Female;Sweater;Clothing;M;Indigo;Winter; $72.00 ;Debit Card;Free Shipping;Maine;Every 3 Months;2.5
3371;30;Female;Belt;Accessories;M;Charcoal;Summer; $50.00 ;PayPal;Free Shipping;Illinois;Monthly;3.4
3372;49;Female;Hoodie;Clothing;S;Turquoise;Winter; $30.00 ;Venmo;2-Day Shipping;Colorado;Quarterly;3.0
3373;56;Female;Socks;Clothing;M;Maroon;Winter; $94.00 ;Credit Card;Standard;Pennsylvania;Quarterly;4.8
3374;70;Female;Sandals;Footwear;M;Purple;Spring; $75.00 ;Cash;Standard;Minnesota;Fortnightly;3.2
3375;22;Female;Blouse;Clothing;S;Lavender;Spring; $33.00 ;Debit Card;Standard;Nevada;Quarterly;4.7
3376;51;Female;Boots;Footwear;XL;Yellow;Fall; $43.00 ;Credit Card;Store Pickup;Connecticut;Annually;3.3
3377;22;Female;Hat;Accessories;M;Green;Winter; $64.00 ;PayPal;Free Shipping;Ohio;Bi-Weekly;4.6
3378;37;Female;Shirt;Clothing;M;Yellow;Winter; $56.00 ;Debit Card;Standard;Kentucky;Bi-Weekly;4.2
3379;49;Female;Shorts;Clothing;L;Gold;Fall; $30.00 ;Cash;Express;Minnesota;Every 3 Months;3.4
3380;61;Female;Handbag;Accessories;L;Turquoise;Summer; $69.00 ;PayPal;Store Pickup;Tennessee;Fortnightly;4.5
3381;41;Female;Dress;Clothing;L;Blue;Summer; $33.00 ;Bank Transfer;Standard;North Dakota;Weekly;3.7
3382;57;Female;Hat;Accessories;L;Turquoise;Winter; $48.00 ;Bank Transfer;Standard;Minnesota;Monthly;3.8
3383;34;Female;Sweater;Clothing;M;Maroon;Spring; $94.00 ;Cash;Free Shipping;Nebraska;Monthly;3.8
3384;27;Female;Coat;Outerwear;M;Pink;Fall; $22.00 ;Bank Transfer;Free Shipping;Delaware;Annually;3.9
3385;39;Female;Hoodie;Clothing;L;Maroon;Summer; $81.00 ;PayPal;Next Day Air;Minnesota;Bi-Weekly;4.9
3386;62;Female;Jewelry;Accessories;M;Olive;Winter; $58.00 ;Cash;Store Pickup;Rhode Island;Every 3 Months;3.2
3387;34;Female;T-shirt;Clothing;M;Lavender;Fall; $28.00 ;Debit Card;2-Day Shipping;Michigan;Weekly;2.9
3388;53;Female;Pants;Clothing;S;Pink;Spring; $22.00 ;Debit Card;Next Day Air;New Jersey;Annually;3.2
3389;35;Female;Sweater;Clothing;M;Cyan;Spring; $31.00 ;Bank Transfer;Free Shipping;South Dakota;Monthly;4.4
3390;38;Female;Pants;Clothing;L;Maroon;Fall; $64.00 ;Bank Transfer;Standard;North Carolina;Weekly;3.0
3391;32;Female;Socks;Clothing;S;Red;Summer; $64.00 ;Venmo;Express;Oregon;Every 3 Months;4.6
3392;47;Female;Hoodie;Clothing;M;Silver;Fall; $92.00 ;Cash;Standard;Montana;Annually;5.0
3393;53;Female;Scarf;Accessories;XL;Blue;Winter; $41.00 ;Bank Transfer;2-Day Shipping;New Jersey;Monthly;4.0
3394;60;Female;Dress;Clothing;M;Gold;Fall; $52.00 ;Debit Card;Store Pickup;Arizona;Monthly;4.2
3395;31;Female;Sandals;Footwear;S;Yellow;Spring; $80.00 ;PayPal;Next Day Air;Vermont;Bi-Weekly;4.0
3396;44;Female;Dress;Clothing;M;Silver;Winter; $56.00 ;Debit Card;Standard;Colorado;Annually;2.9
3397;29;Female;Pants;Clothing;XL;Black;Winter; $27.00 ;PayPal;Next Day Air;Tennessee;Annually;3.3
3398;19;Female;Blouse;Clothing;L;Yellow;Summer; $64.00 ;PayPal;Standard;New Jersey;Fortnightly;4.3
3399;54;Female;Jeans;Clothing;L;Pink;Winter; $41.00 ;Debit Card;Free Shipping;Montana;Bi-Weekly;3.0
3400;40;Female;Pants;Clothing;XL;Yellow;Winter; $32.00 ;Cash;Express;Montana;Fortnightly;2.7
3401;39;Female;Sunglasses;Accessories;M;Lavender;Fall; $58.00 ;Bank Transfer;2-Day Shipping;Nevada;Weekly;4.0
3402;44;Female;Backpack;Accessories;L;Peach;Winter; $81.00 ;Bank Transfer;Store Pickup;Nevada;Quarterly;3.1
3403;22;Female;Hoodie;Clothing;M;Black;Spring; $46.00 ;Cash;Next Day Air;Louisiana;Fortnightly;4.9
3404;30;Female;Boots;Footwear;M;Olive;Summer; $21.00 ;Bank Transfer;Express;Illinois;Monthly;3.1
3405;69;Female;Gloves;Accessories;L;Olive;Fall; $82.00 ;Bank Transfer;Free Shipping;South Carolina;Quarterly;4.2
3406;28;Female;Blouse;Clothing;M;White;Summer; $96.00 ;Cash;Free Shipping;Washington;Weekly;3.9
3407;57;Female;Sweater;Clothing;M;Red;Spring; $61.00 ;Debit Card;Next Day Air;Nebraska;Bi-Weekly;4.9
3408;46;Female;Dress;Clothing;S;Purple;Spring; $26.00 ;PayPal;Next Day Air;Alabama;Bi-Weekly;3.7
3409;48;Female;Socks;Clothing;L;Purple;Summer; $99.00 ;PayPal;Express;Montana;Quarterly;2.9
3410;24;Female;Shirt;Clothing;M;Teal;Summer; $99.00 ;Debit Card;Express;Minnesota;Weekly;4.4
3411;50;Female;Sandals;Footwear;L;Teal;Summer; $96.00 ;Credit Card;Next Day Air;Ohio;Bi-Weekly;2.9
3412;29;Female;Shoes;Footwear;L;Gray;Winter; $65.00 ;Credit Card;Standard;New York;Weekly;3.4
3413;61;Female;Sandals;Footwear;M;Magenta;Fall; $96.00 ;Credit Card;Store Pickup;Indiana;Annually;3.4
3414;34;Female;Gloves;Accessories;XL;Black;Winter; $44.00 ;Bank Transfer;Free Shipping;Delaware;Monthly;4.3
3415;27;Female;Boots;Footwear;M;Maroon;Spring; $36.00 ;Debit Card;Free Shipping;Connecticut;Monthly;3.1
3416;38;Female;Blouse;Clothing;M;Gold;Fall; $53.00 ;PayPal;Store Pickup;New York;Every 3 Months;3.2
3417;25;Female;Sandals;Footwear;M;Purple;Spring; $37.00 ;PayPal;Next Day Air;Alabama;Quarterly;5.0
3418;54;Female;Coat;Outerwear;M;Blue;Summer; $28.00 ;Debit Card;Store Pickup;Massachusetts;Monthly;2.7
3419;53;Female;Jacket;Outerwear;M;Beige;Summer; $99.00 ;Bank Transfer;Next Day Air;South Carolina;Quarterly;3.1
3420;23;Female;Jewelry;Accessories;L;Indigo;Winter; $43.00 ;Cash;Free Shipping;West Virginia;Weekly;4.7
3421;19;Female;Hat;Accessories;M;Purple;Winter; $64.00 ;Cash;Free Shipping;Kentucky;Fortnightly;3.4
3422;57;Female;Shoes;Footwear;M;Maroon;Summer; $72.00 ;Venmo;2-Day Shipping;New Jersey;Fortnightly;3.8
3423;19;Female;Coat;Outerwear;L;Beige;Winter; $88.00 ;Bank Transfer;Free Shipping;New York;Monthly;4.0
3424;33;Female;Boots;Footwear;M;Brown;Spring; $22.00 ;Cash;Free Shipping;Massachusetts;Weekly;4.2
3425;33;Female;Scarf;Accessories;L;Green;Summer; $93.00 ;Credit Card;Store Pickup;Florida;Monthly;4.8
3426;38;Female;Hat;Accessories;M;Blue;Summer; $67.00 ;Debit Card;Next Day Air;Michigan;Quarterly;3.1
3427;47;Female;Socks;Clothing;XL;Magenta;Fall; $26.00 ;Credit Card;Store Pickup;Oregon;Bi-Weekly;3.7
3428;39;Female;T-shirt;Clothing;XL;Turquoise;Winter; $58.00 ;Bank Transfer;Express;Michigan;Every 3 Months;3.9
3429;32;Female;Jewelry;Accessories;M;Gray;Fall; $78.00 ;Credit Card;Standard;Washington;Quarterly;3.1
3430;27;Female;Skirt;Clothing;S;Purple;Winter; $55.00 ;Credit Card;2-Day Shipping;Alaska;Every 3 Months;5.0
3431;67;Female;Socks;Clothing;M;Lavender;Winter; $97.00 ;Venmo;Free Shipping;Montana;Annually;4.8
3432;46;Female;Belt;Accessories;S;Green;Summer; $30.00 ;Cash;Express;New Mexico;Monthly;3.9
3433;36;Female;Boots;Footwear;M;Gray;Summer; $46.00 ;PayPal;Express;Connecticut;Annually;3.0
3434;62;Female;Socks;Clothing;M;Yellow;Spring; $39.00 ;Bank Transfer;Free Shipping;Alaska;Quarterly;4.2
3435;31;Female;Pants;Clothing;S;Orange;Summer; $26.00 ;Credit Card;2-Day Shipping;Ohio;Monthly;2.7
3436;68;Female;Socks;Clothing;M;Beige;Summer; $55.00 ;Credit Card;Free Shipping;Montana;Every 3 Months;3.7
3437;57;Female;Belt;Accessories;L;Peach;Winter; $25.00 ;Bank Transfer;Standard;Nebraska;Every 3 Months;3.7
3438;22;Female;Jacket;Outerwear;S;Green;Winter; $29.00 ;PayPal;Express;Oklahoma;Bi-Weekly;2.8
3439;26;Female;Shirt;Clothing;M;Violet;Fall; $59.00 ;Debit Card;2-Day Shipping;Kentucky;Annually;3.4
3440;43;Female;Gloves;Accessories;M;Gray;Summer; $25.00 ;Credit Card;Free Shipping;Idaho;Monthly;4.3
3441;45;Female;Handbag;Accessories;L;Magenta;Fall; $27.00 ;PayPal;Free Shipping;Maryland;Weekly;3.1
3442;64;Female;Sweater;Clothing;XL;Charcoal;Fall; $84.00 ;Bank Transfer;Free Shipping;Tennessee;Quarterly;3.9
3443;28;Female;Skirt;Clothing;M;Violet;Spring; $43.00 ;PayPal;Next Day Air;Michigan;Weekly;4.7
3444;47;Female;Dress;Clothing;L;Silver;Summer; $42.00 ;Debit Card;2-Day Shipping;Tennessee;Weekly;4.9
3445;53;Female;Pants;Clothing;S;Green;Summer; $56.00 ;Debit Card;2-Day Shipping;Rhode Island;Monthly;3.9
3446;42;Female;Hat;Accessories;M;Magenta;Fall; $38.00 ;PayPal;Next Day Air;Florida;Weekly;2.9
3447;51;Female;Boots;Footwear;S;Purple;Spring; $50.00 ;Venmo;2-Day Shipping;Louisiana;Every 3 Months;4.0
3448;62;Female;Sandals;Footwear;M;Blue;Fall; $35.00 ;Bank Transfer;Next Day Air;Arkansas;Bi-Weekly;2.6
3449;18;Female;Coat;Outerwear;S;Yellow;Winter; $77.00 ;PayPal;Store Pickup;Kentucky;Bi-Weekly;2.5
3450;48;Female;Blouse;Clothing;M;Brown;Spring; $52.00 ;PayPal;Next Day Air;Kansas;Monthly;4.7
3451;20;Female;Shorts;Clothing;M;Pink;Spring; $36.00 ;Cash;2-Day Shipping;Vermont;Bi-Weekly;2.7
3452;32;Female;Blouse;Clothing;XL;Silver;Fall; $51.00 ;PayPal;Next Day Air;Nevada;Every 3 Months;4.7
3453;26;Female;Jacket;Outerwear;M;Indigo;Spring; $28.00 ;Venmo;2-Day Shipping;Oklahoma;Annually;3.0
3454;31;Female;Shirt;Clothing;L;Pink;Winter; $87.00 ;Venmo;Next Day Air;Alabama;Every 3 Months;3.5
3455;55;Female;Handbag;Accessories;S;Lavender;Fall; $22.00 ;Cash;Next Day Air;Louisiana;Bi-Weekly;4.3
3456;49;Female;T-shirt;Clothing;M;Orange;Fall; $41.00 ;Cash;Free Shipping;Ohio;Every 3 Months;3.2
3457;42;Female;Hoodie;Clothing;M;Red;Fall; $29.00 ;Debit Card;Standard;Texas;Annually;3.1
3458;64;Female;Jewelry;Accessories;M;Gray;Summer; $44.00 ;Debit Card;Free Shipping;Maryland;Weekly;4.6
3459;68;Female;Jewelry;Accessories;L;Violet;Spring; $49.00 ;Venmo;Express;West Virginia;Weekly;3.8
3460;68;Female;Hoodie;Clothing;L;Green;Fall; $51.00 ;Cash;Standard;Ohio;Fortnightly;3.3
3461;41;Female;Scarf;Accessories;M;Gold;Spring; $49.00 ;Debit Card;Next Day Air;Indiana;Every 3 Months;2.6
3462;51;Female;Shoes;Footwear;S;Maroon;Spring; $33.00 ;Cash;Express;Wyoming;Quarterly;4.2
3463;44;Female;Jeans;Clothing;L;Olive;Spring; $53.00 ;Credit Card;Store Pickup;Michigan;Monthly;2.6
3464;27;Female;Jewelry;Accessories;M;Yellow;Fall; $58.00 ;Bank Transfer;Express;Maine;Monthly;3.3
3465;36;Female;Coat;Outerwear;S;Peach;Winter; $81.00 ;Credit Card;Next Day Air;Utah;Quarterly;3.8
3466;19;Female;Backpack;Accessories;M;Gold;Spring; $49.00 ;Cash;Store Pickup;Iowa;Every 3 Months;2.8
3467;49;Female;Socks;Clothing;S;Purple;Summer; $54.00 ;PayPal;2-Day Shipping;Maryland;Weekly;2.7
3468;18;Female;Scarf;Accessories;M;Charcoal;Fall; $90.00 ;Credit Card;Next Day Air;Texas;Bi-Weekly;4.9
3469;36;Female;Sunglasses;Accessories;S;Indigo;Winter; $59.00 ;Debit Card;2-Day Shipping;Ohio;Quarterly;4.1
3470;36;Female;Socks;Clothing;L;Magenta;Fall; $39.00 ;Cash;2-Day Shipping;North Dakota;Every 3 Months;3.8
3471;19;Female;Coat;Outerwear;S;Olive;Summer; $45.00 ;Cash;Free Shipping;West Virginia;Fortnightly;3.1
3472;43;Female;Sandals;Footwear;S;Blue;Spring; $27.00 ;Venmo;Next Day Air;North Carolina;Fortnightly;4.8
3473;31;Female;Blouse;Clothing;S;White;Summer; $48.00 ;Venmo;Express;Georgia;Monthly;2.9
3474;63;Female;Dress;Clothing;M;Cyan;Spring; $40.00 ;Credit Card;Next Day Air;Kansas;Quarterly;4.8
3475;41;Female;Pants;Clothing;M;Cyan;Winter; $91.00 ;Venmo;Free Shipping;Maine;Fortnightly;4.7
3476;48;Female;Sneakers;Footwear;M;Orange;Spring; $82.00 ;Bank Transfer;Express;South Carolina;Monthly;4.7
3477;68;Female;Boots;Footwear;XL;Orange;Summer; $38.00 ;Bank Transfer;Free Shipping;South Carolina;Quarterly;5.0
3478;53;Female;Handbag;Accessories;S;Teal;Spring; $53.00 ;Debit Card;Next Day Air;Kentucky;Fortnightly;3.3
3479;36;Female;Handbag;Accessories;M;Magenta;Fall; $94.00 ;Credit Card;Express;Arizona;Fortnightly;3.3
3480;46;Female;Sweater;Clothing;S;Orange;Summer; $80.00 ;Debit Card;Next Day Air;New York;Fortnightly;2.7
3481;21;Female;Sandals;Footwear;L;Peach;Winter; $97.00 ;Debit Card;Store Pickup;New Hampshire;Weekly;4.5
3482;52;Female;Socks;Clothing;S;Maroon;Summer; $68.00 ;Bank Transfer;Store Pickup;Ohio;Bi-Weekly;4.1
3483;66;Female;Gloves;Accessories;M;Gold;Winter; $40.00 ;Venmo;Next Day Air;Hawaii;Annually;3.9
3484;19;Female;Hoodie;Clothing;L;White;Winter; $40.00 ;Cash;Next Day Air;Texas;Monthly;2.8
3485;44;Female;Dress;Clothing;L;Gray;Fall; $82.00 ;Credit Card;Express;Illinois;Monthly;4.4
3486;50;Female;Shirt;Clothing;XL;Brown;Winter; $52.00 ;Bank Transfer;Store Pickup;Massachusetts;Every 3 Months;4.0
3487;51;Female;Shorts;Clothing;L;Charcoal;Winter; $87.00 ;Debit Card;Standard;North Carolina;Weekly;3.0
3488;25;Female;Sandals;Footwear;L;Beige;Fall; $66.00 ;Bank Transfer;Standard;West Virginia;Every 3 Months;4.8
3489;62;Female;Sweater;Clothing;XL;Teal;Spring; $47.00 ;Cash;Express;Delaware;Every 3 Months;3.5
3490;48;Female;Dress;Clothing;L;Black;Summer; $32.00 ;Debit Card;Standard;Idaho;Weekly;4.2
3491;62;Female;Boots;Footwear;M;Violet;Spring; $48.00 ;Debit Card;Store Pickup;Oregon;Every 3 Months;2.9
3492;22;Female;Pants;Clothing;M;Orange;Winter; $76.00 ;Cash;Free Shipping;Maine;Fortnightly;3.0
3493;48;Female;Gloves;Accessories;M;Turquoise;Fall; $22.00 ;PayPal;Next Day Air;South Dakota;Weekly;3.4
3494;48;Female;Pants;Clothing;XL;Black;Winter; $46.00 ;Venmo;Free Shipping;New Mexico;Monthly;3.9
3495;62;Female;Scarf;Accessories;M;Silver;Winter; $95.00 ;Venmo;Express;Washington;Every 3 Months;4.4
3496;24;Female;Shorts;Clothing;XL;Gray;Spring; $44.00 ;Debit Card;Standard;Georgia;Fortnightly;4.2
3497;39;Female;Shoes;Footwear;M;Pink;Summer; $28.00 ;Credit Card;Express;Idaho;Weekly;4.0
3498;35;Female;Handbag;Accessories;M;Red;Spring; $57.00 ;Venmo;2-Day Shipping;Colorado;Fortnightly;3.7
3499;47;Female;Sandals;Footwear;M;Lavender;Summer; $68.00 ;PayPal;Express;Kentucky;Fortnightly;4.4
3500;22;Female;Socks;Clothing;L;Indigo;Fall; $39.00 ;Bank Transfer;Free Shipping;New Jersey;Weekly;4.6
3501;38;Female;Shirt;Clothing;S;Silver;Fall; $81.00 ;Debit Card;Store Pickup;Oregon;Bi-Weekly;5.0
3502;53;Female;Shoes;Footwear;M;Silver;Fall; $91.00 ;Credit Card;Express;Nebraska;Weekly;3.6
3503;31;Female;Backpack;Accessories;M;Green;Fall; $28.00 ;Bank Transfer;Free Shipping;Massachusetts;Weekly;3.5
3504;31;Female;Shirt;Clothing;M;Pink;Spring; $77.00 ;PayPal;2-Day Shipping;Nebraska;Every 3 Months;3.9
3505;65;Female;Handbag;Accessories;S;Violet;Fall; $52.00 ;Debit Card;Store Pickup;Hawaii;Monthly;4.1
3506;48;Female;Jewelry;Accessories;L;Red;Winter; $78.00 ;Bank Transfer;Free Shipping;Indiana;Fortnightly;3.4
3507;18;Female;Shirt;Clothing;L;Olive;Winter; $78.00 ;PayPal;2-Day Shipping;Illinois;Every 3 Months;4.4
3508;46;Female;Handbag;Accessories;S;Purple;Spring; $79.00 ;Venmo;Express;Colorado;Weekly;3.5
3509;52;Female;Pants;Clothing;M;Gray;Fall; $29.00 ;Venmo;Store Pickup;Pennsylvania;Monthly;3.8
3510;50;Female;T-shirt;Clothing;L;Brown;Winter; $68.00 ;Bank Transfer;Standard;Ohio;Weekly;3.2
3511;49;Female;Sneakers;Footwear;S;Orange;Fall; $85.00 ;Credit Card;Store Pickup;Pennsylvania;Bi-Weekly;3.4
3512;69;Female;Jewelry;Accessories;M;Blue;Summer; $85.00 ;Debit Card;Standard;Mississippi;Fortnightly;4.6
3513;36;Female;Shirt;Clothing;M;White;Fall; $68.00 ;PayPal;2-Day Shipping;Kentucky;Fortnightly;4.2
3514;30;Female;Blouse;Clothing;XL;Charcoal;Spring; $99.00 ;Venmo;Store Pickup;Alaska;Every 3 Months;5.0
3515;25;Female;Sneakers;Footwear;XL;Gray;Winter; $73.00 ;PayPal;Store Pickup;Georgia;Weekly;4.7
3516;19;Female;Dress;Clothing;XL;Charcoal;Winter; $88.00 ;Cash;Free Shipping;South Dakota;Monthly;3.8
3517;34;Female;Boots;Footwear;S;White;Summer; $60.00 ;Debit Card;Express;South Carolina;Weekly;3.9
3518;29;Female;Skirt;Clothing;M;Orange;Winter; $81.00 ;Bank Transfer;Express;Tennessee;Every 3 Months;4.6
3519;50;Female;Shirt;Clothing;M;Black;Spring; $96.00 ;Venmo;Free Shipping;Colorado;Annually;3.3
3520;31;Female;Shorts;Clothing;M;White;Winter; $56.00 ;Debit Card;Next Day Air;Wisconsin;Bi-Weekly;2.7
3521;41;Female;Hat;Accessories;S;Brown;Spring; $29.00 ;Bank Transfer;2-Day Shipping;Georgia;Weekly;3.6
3522;52;Female;Shoes;Footwear;M;Pink;Winter; $56.00 ;Venmo;Standard;Maryland;Monthly;3.4
3523;27;Female;Pants;Clothing;M;Yellow;Spring; $22.00 ;Bank Transfer;Standard;New Jersey;Bi-Weekly;5.0
3524;49;Female;Backpack;Accessories;M;Cyan;Summer; $45.00 ;Debit Card;Express;Nevada;Fortnightly;3.3
3525;69;Female;Pants;Clothing;L;Silver;Summer; $30.00 ;Venmo;Next Day Air;Michigan;Every 3 Months;2.8
3526;45;Female;Sunglasses;Accessories;L;Olive;Winter; $60.00 ;PayPal;Express;Wyoming;Annually;4.2
3527;20;Female;Sweater;Clothing;M;Olive;Spring; $61.00 ;PayPal;2-Day Shipping;Massachusetts;Weekly;2.9
3528;25;Female;Blouse;Clothing;S;Charcoal;Spring; $25.00 ;Bank Transfer;Free Shipping;Washington;Bi-Weekly;3.0
3529;38;Female;Scarf;Accessories;L;Gray;Summer; $54.00 ;Venmo;Standard;Maine;Weekly;4.7
3530;55;Female;T-shirt;Clothing;S;Maroon;Winter; $45.00 ;Debit Card;Store Pickup;Montana;Quarterly;3.0
3531;62;Female;Sunglasses;Accessories;L;Black;Spring; $78.00 ;Debit Card;2-Day Shipping;Oklahoma;Quarterly;2.8
